(250, 67.45025249628672)
(250, 72.80123349176729)
(250, 69.46912849970636)
(250, 71.94333158165476)
(250, 70.06731970929077)
(250, 72.6128311541871)
(250, 68.9619889116244)
(250, 69.27357105336634)
(250, 71.29890849840237)
(250, 71.31395961279517)
(250, 66.23913395437283)
(250, 70.16586850444719)
(250, 70.44865498687555)
(250, 71.19800518886177)
(250, 70.69501241519704)
(250, 72.58274039892137)
(250, 69.26493754642587)
(250, 66.611842907203)
(250, 70.39223258029453)
(250, 71.46407990165845)
(250, 69.34373840625811)
(250, 72.16957832158066)
(250, 67.07490681624112)
(250, 69.91153094756295)
(250, 70.76021462008418)
(250, 73.44019636954286)
(250, 67.71963460952098)
(250, 70.90949550914192)
(250, 71.35944024936688)
(250, 70.4179495525255)
(250, 68.09791809228258)
(250, 74.2361581162702)
(250, 68.68624637031597)
(250, 70.5715304164124)
(250, 67.13853807754211)
(250, 67.40556990944691)
(250, 72.29531373595186)
(250, 76.14164624037825)
(250, 69.63291163046605)
(250, 69.12237209109456)
(250, 71.34077101839851)
(250, 72.09740303875009)
(250, 74.60823037012982)
(250, 66.24560187345901)
(250, 72.32113001020524)
(250, 71.0176512355493)
(250, 72.20405820960282)
(250, 70.9502449327896)
(250, 71.29079677731956)
(250, 65.28232744162321)
(250, 74.70384888294265)
(250, 70.93007099445563)
(250, 68.37414470001235)
(250, 76.74259668269973)
(250, 72.78175757321125)
(250, 70.23209557927827)
(250, 69.73026850756267)
(250, 72.51980184117707)
(250, 73.07478599132426)
(250, 71.21013020804874)
(250, 74.46493148263626)
(250, 72.49928435346543)
(250, 68.89668439430109)
(250, 68.04556703136751)
(250, 70.28818053562983)
(250, 72.48598941053547)
(250, 69.15944516820312)
(250, 71.88176534904711)
(250, 73.65455980120394)
(250, 72.86854555189676)
(250, 66.5285213939114)
(250, 72.32596956290476)
(250, 72.51026572044671)
(250, 73.58866765861609)
(250, 74.09051776465832)
(250, 74.35933907096504)
(250, 71.22141859935357)
(250, 73.27539511981539)
(250, 71.27752184235399)
(250, 76.51253256285494)
(250, 72.18534735333276)
(250, 68.58559443564364)
(250, 68.18049508227469)
(250, 73.24614069496057)
(250, 69.70505674885777)
(250, 66.82916482499826)
(250, 71.66642581414456)
(250, 74.65424954130317)
(250, 71.77168521966192)
(250, 69.65863312374458)
(250, 72.70109305676196)
(250, 70.28268270318408)
(250, 68.46551587935747)
(250, 68.92043640892548)
(250, 73.22164680792669)
(250, 74.23247081723075)
(250, 72.01955388719195)
(250, 74.29225245044469)
(250, 72.95717370819942)
(250, 72.87539000651581)
(250, 71.57274464797509)
(250, 71.28254328502337)
(250, 70.48423827014194)
(250, 69.6453696018014)
(250, 68.60020989291164)
(250, 70.97534156736407)
(250, 71.24677813598274)
(250, 74.12765838875607)
(250, 75.21486111418912)
(250, 69.38364206437198)
