(150, 69.46176738876811)
(150, 73.8935767189067)
(150, 76.1658015236444)
(150, 75.40883041654875)
(150, 70.91076732514784)
(150, 69.85563815782032)
(150, 72.57302085674984)
(150, 66.58961409306337)
(150, 74.09627734419117)
(150, 71.98360276885222)
(150, 74.41536267192706)
(150, 68.30596441264494)
(150, 70.09149955751604)
(150, 72.8782455862235)
(150, 71.69409911376543)
(150, 70.46312692356196)
(150, 72.46280166437082)
(150, 74.08351387191216)
(150, 74.93914338205059)
(150, 70.01476177027729)
(150, 72.34844106759083)
(150, 75.31690093736752)
(150, 75.74827950654628)
(150, 63.84286126492184)
(150, 70.53821710732822)
(150, 76.57614520087134)
(150, 68.62338312298226)
(150, 73.44195720348335)
(150, 68.08735647368512)
(150, 69.78983305347856)
(150, 67.66029417578916)
(150, 70.82020255748901)
(150, 68.31058978880176)
(150, 71.32685201299503)
(150, 70.74089640764393)
(150, 67.30936685352948)
(150, 70.33071764011967)
(150, 67.43936959233935)
(150, 75.32082500881076)
(150, 72.52136874341417)
(150, 70.9773712262198)
(150, 75.70920308796725)
(150, 72.5727139595886)
(150, 68.17232800941265)
(150, 78.62713294356072)
(150, 70.68170428713546)
(150, 72.2432242754538)
(150, 65.47539606753979)
(150, 66.5816095148249)
(150, 74.25259552079721)
(150, 68.93716366543248)
(150, 72.26332031007821)
(150, 70.32103699178707)
(150, 64.79299975455451)
(150, 73.8266132060121)
(150, 68.62919959099618)
(150, 73.4609604932402)
(150, 69.45868033396131)
(150, 71.05360165103413)
(150, 75.75472833608893)
(150, 67.61532013703044)
(150, 65.76814859768255)
(150, 75.36200755323193)
(150, 68.30556956350844)
(150, 65.43456800013348)
(150, 70.66538243003102)
(150, 68.6089901270722)
(150, 66.85726237600241)
(150, 67.45594027024084)
(150, 72.7510293074669)
(150, 69.27322626348314)
(150, 70.91681835605569)
(150, 67.46005594417525)
(150, 77.56110395961403)
(150, 73.30748007673871)
(150, 76.36325454223596)
(150, 79.41359839174797)
(150, 69.72317242626866)
(150, 66.0841956151823)
(150, 72.9112830842847)
(150, 72.97906078488214)
(150, 74.14945398571413)
(150, 75.71409571438143)
(150, 67.89448197748519)
(150, 72.62331869324426)
(150, 71.48616055352382)
(150, 79.20864623734167)
(150, 69.45129160725915)
(150, 75.15067752301552)
(150, 67.71996337016662)
(150, 72.07924055961111)
(150, 71.13804289629492)
(150, 72.67124029361347)
(150, 77.5274503088365)
(150, 71.16139026249697)
(150, 70.96579498956727)
(150, 75.71859638776543)
(150, 72.54782770246237)
(150, 70.76204274556504)
(150, 71.02303990097214)
(150, 72.35988253348496)
(150, 70.07191033786675)
(150, 67.53099537002154)
(150, 68.9290812948416)
(150, 72.59118394936225)
(150, 71.96943048109817)
(150, 69.9204611365397)
(150, 71.28593162585553)
(150, 73.08124945226766)
(150, 70.50158857151816)
