(100, 75.47629853917798)
(100, 69.62380862980089)
(100, 78.18808161049552)
(100, 72.50709365676109)
(100, 70.76704323582685)
(100, 70.40330033715553)
(100, 67.72685593223903)
(100, 73.90707693034977)
(100, 73.35739278462768)
(100, 66.8945813980077)
(100, 68.59043852615766)
(100, 69.04104924775989)
(100, 70.22503658034597)
(100, 70.81053574284844)
(100, 69.58162436027207)
(100, 70.04626509842247)
(100, 66.19398761572172)
(100, 74.87783028575538)
(100, 71.90746624518343)
(100, 69.31154609921904)
(100, 70.22782957200927)
(100, 72.57794091229204)
(100, 75.2909502614488)
(100, 76.96790936946992)
(100, 69.76555173621641)
(100, 65.05297361466057)
(100, 72.19715134662552)
(100, 68.35871491157563)
(100, 68.83842866618424)
(100, 67.32011932724957)
(100, 77.69434687862034)
(100, 77.60425069015508)
(100, 71.39142394149256)
(100, 79.62908216652654)
(100, 69.64334446739672)
(100, 77.26230794935637)
(100, 67.02001872220329)
(100, 70.95575993618263)
(100, 75.92504704574755)
(100, 74.29673504709714)
(100, 74.10796389993651)
(100, 66.52127555013395)
(100, 70.25366170006231)
(100, 76.71657976333903)
(100, 74.83910360554951)
(100, 70.07099152759557)
(100, 72.78011077514603)
(100, 67.47706089748)
(100, 66.22248508840298)
(100, 66.15104186686327)
(100, 70.6714263005723)
(100, 69.19380917570169)
(100, 65.86174005213553)
(100, 69.82844322313801)
(100, 75.5135269777261)
(100, 67.49422225980322)
(100, 72.39071721534026)
(100, 72.2337971982094)
(100, 67.67987414419679)
(100, 71.80400587729103)
(100, 62.56436546253517)
(100, 68.99259594989417)
(100, 70.47203804533527)
(100, 68.93855092270924)
(100, 73.71335416091553)
(100, 73.90316019363142)
(100, 61.96248923915757)
(100, 67.95885304186432)
(100, 74.0899061229816)
(100, 69.51488312764302)
(100, 69.97585207112007)
(100, 70.10269298406018)
(100, 73.45891723788539)
(100, 64.5349994829469)
(100, 70.1205687226863)
(100, 81.9673992835399)
(100, 71.2053533966517)
(100, 73.52497432678805)
(100, 75.6234321855843)
(100, 76.6850970234809)
(100, 75.6846841695195)
(100, 73.04615954193527)
(100, 67.83372645430993)
(100, 69.68170977619519)
(100, 69.79768900498215)
(100, 73.48635499033055)
(100, 66.96891151527869)
(100, 73.20351922186947)
(100, 71.74369602867057)
(100, 69.80751657374044)
(100, 74.11554408519011)
(100, 65.7341134808487)
(100, 72.80994515201702)
(100, 68.73306423074357)
(100, 75.68466394988485)
(100, 72.8664698852858)
(100, 74.51883384429028)
(100, 74.03748048395269)
(100, 70.14296718077814)
(100, 65.64542166085279)
(100, 74.31428966464652)
(100, 69.06996581524947)
(100, 71.57351166071035)
(100, 70.01977409588505)
(100, 72.36909537217124)
(100, 69.74693068070599)
(100, 71.98672726869728)
(100, 77.84253075287116)
(100, 71.28709731039075)
(100, 78.01611812689586)
