(1000, 73.12647690062867)
(1000, 70.01264421118228)
(1000, 72.31784826537836)
(1000, 71.10139839382073)
(1000, 72.23662120828877)
(1000, 72.12546514466561)
(1000, 71.36337258807764)
(1000, 70.51272337039198)
(1000, 71.3349553242499)
(1000, 71.38685355600853)
(1000, 72.35242421294389)
(1000, 70.5573451348347)
(1000, 71.78866896892961)
(1000, 69.71117211069065)
(1000, 71.21036962346209)
(1000, 71.20328705952409)
(1000, 72.31281489378775)
(1000, 71.23320509674986)
(1000, 72.0967926915591)
(1000, 70.40888016848487)
(1000, 71.37822536125786)
(1000, 72.61409802383366)
(1000, 69.76518618206339)
(1000, 70.79372678898348)
(1000, 73.91398547729644)
(1000, 71.03748934517361)
(1000, 69.81804070077533)
(1000, 69.34617685583274)
(1000, 72.16793254573118)
(1000, 71.65320474665066)
(1000, 71.60149190353773)
(1000, 71.85261878187994)
(1000, 73.25772344857175)
(1000, 71.10069023455047)
(1000, 72.09812491643257)
(1000, 72.12066818760547)
(1000, 69.78305020178496)
(1000, 70.52535135925793)
(1000, 72.73544717276262)
(1000, 69.77807706287317)
(1000, 70.82868102936426)
(1000, 69.40287257784908)
(1000, 68.99672823850695)
(1000, 74.01762346453573)
(1000, 72.24583289830728)
(1000, 72.05346933195332)
(1000, 73.08350674289511)
(1000, 70.5265542725556)
(1000, 70.91819633986469)
(1000, 70.50923892081909)
(1000, 71.1175218871425)
(1000, 69.01125110733946)
(1000, 70.34875840413041)
(1000, 70.45303537302631)
(1000, 69.79369891399837)
(1000, 70.64504578966502)
(1000, 70.05760921703492)
(1000, 71.09100522643638)
(1000, 70.47585838007191)
(1000, 71.16135285394921)
(1000, 70.14365524407035)
(1000, 72.17362456841244)
(1000, 71.11578043765962)
(1000, 73.05050944452546)
(1000, 69.87038615738919)
(1000, 72.08143033164683)
(1000, 70.83804248770232)
(1000, 73.56336449124285)
(1000, 72.17984058414334)
(1000, 69.57256616859449)
(1000, 71.64130214061638)
(1000, 69.94529966382355)
(1000, 73.40424709059785)
(1000, 72.14581092090359)
(1000, 70.09842907218625)
(1000, 72.77207145020606)
(1000, 69.98225779547973)
(1000, 71.0406812024472)
(1000, 72.4107776649987)
(1000, 72.32027443912233)
(1000, 71.75565164160966)
(1000, 70.47630004800702)
(1000, 69.61209726305677)
(1000, 70.45165492728869)
(1000, 71.5293997665882)
(1000, 73.10219213666285)
(1000, 71.87541792183562)
(1000, 71.7550725142834)
(1000, 69.60224919452783)
(1000, 71.8690446248233)
(1000, 71.68814315786162)
(1000, 71.85905892469124)
(1000, 71.34506613098213)
(1000, 73.15026255574006)
(1000, 70.4351486302282)
(1000, 73.6181145117033)
(1000, 72.99833789521227)
(1000, 71.23536795412866)
(1000, 72.04901733607818)
(1000, 71.23261176884401)
(1000, 69.72420397844611)
(1000, 72.3648184408412)
(1000, 73.65630493960862)
(1000, 70.72519642553581)
(1000, 73.05241103518264)
(1000, 73.01169160244336)
(1000, 72.05098825334836)
(1000, 71.33584391782374)
(1000, 70.94423938182952)
(1000, 70.25464763651007)
